market_id,question,liquidity_tier,category,volume_num,n_points,coverage,price_at_window_start,hours_to_converge_90,hours_to_converge_95,reverted_after_90,reverted_after_95,in_uncertain_band_last6h,in_uncertain_band_last1h,min_price_last6h,max_abs_move_last6h,converged_90
1771794,Will CD Leganés win on 2026-04-11?,niche,Other,9997.434962000005,4309,0.9974537037037037,0.475,5.315,5.15,False,True,True,False,0.185,0.24,True
3313766,Spread: Real Salt Lake (-1.5),niche,Other,9985.990911,4317,0.9993055555555556,0.685,0.385,0.35194444444444445,True,True,False,False,0.705,0.09999999999999998,True
3234488,Will the highest temperature in Chicago be between 68-69°F on August 1?,niche,Other,9998.382719,3178,0.7356481481481482,0.63,27.14388888888889,24.778333333333332,True,False,False,False,0.9995,0.0,True
1680770,Will the highest temperature in Ankara be 16°C on March 26?,niche,Other,9990.128710000005,4311,0.9979166666666667,0.92,71.99972222222222,70.93416666666667,False,False,False,False,0.9995,0.0,True
601967,Will Marseille finish first in UCL league phase?,niche,Other,9995.362554,4320,1.0,0.9985,71.98972222222223,71.98972222222223,False,False,False,False,0.9985,0.000500000000000056,True
2009559,Exact Score: Real Betis Balompié 1 - 0 Real Madrid CF?,niche,Other,9989.507412,4311,0.9979166666666667,0.9545,6.1177777777777775,6.1177777777777775,True,True,False,False,0.9995,0.0,True
4010950,Will Aarhus GF win on 2026-09-13?,niche,Other,9999.200043,4297,0.9946759259259259,0.76,2.426388888888889,2.426388888888889,False,False,False,False,0.73,0.135,True
1339896,"Will Trump say ""Big"" or ""Biggest"" or ""Bigly"" 10+ times during the announcement on Thursday?",niche,Other,9996.263774,733,0.16967592592592592,0.525,3.182777777777778,3.1325,False,False,True,False,0.455,0.24,True
3361529,Will Estudiantes de Merida win on 2026-08-06?,niche,Other,9987.392579000005,2068,0.4787037037037037,0.36,4.591944444444445,4.541944444444445,True,False,True,False,0.09,0.8250000000000001,True
1462525,"XRP Up or Down - March 1, 11PM ET",niche,Other,9980.859736,3074,0.711574074074074,0.5,2.5772222222222223,2.5772222222222223,True,False,True,False,0.465,0.17500000000000004,True
563605,Will Pump.fun dip to $0.005 before August?,niche,Other,9991.404552,3221,0.7456018518518519,0.5,1.9933333333333334,1.9933333333333334,True,True,False,False,0.65,0.2649999999999999,True
1992496,"XRP Up or Down - April 17, 12PM ET",niche,Other,9981.816238999994,2648,0.6129629629629629,0.5,1.7627777777777778,1.6952777777777779,True,True,True,False,0.485,0.12,True
3532626,Will David Crowley win the Wisconsin Democratic Governor primary by 2–3%?,niche,Politics,9988.181829,4316,0.9990740740740741,0.9985,71.99666666666667,71.99666666666667,False,False,False,False,0.9985,0.0010000000000000009,True
2144355,Counter-Strike: TDK vs INOX Division - Map 2 Winner,niche,Sports,9983.270894,1084,0.25092592592592594,0.495,2.8225,2.8225,True,True,True,False,0.405,0.29999999999999993,True
3011015,Counter-Strike: ex-RUSTEC vs Just Players - Map 2 Winner,niche,Sports,9983.831036,984,0.22777777777777777,0.5,2.156388888888889,2.156388888888889,True,False,True,False,0.39,0.245,True
1081500,Charlotte 49ers vs. UTSA Roadrunners,niche,Sports,9984.370353,4320,1.0,0.55,2.3433333333333333,2.3433333333333333,True,True,False,False,0.665,0.21899999999999997,True
2971121,CA Talleres vs. CA Vélez Sarsfield: O/U 4.5,niche,Sports,9981.004237,4241,0.981712962962963,0.8,0.31027777777777776,0.31027777777777776,True,True,False,False,0.78,0.21950000000000003,True
3464933,Cruzeiro EC vs. CR Flamengo: O/U 9.5 Total Corners,niche,Sports,9992.713089,4320,1.0,0.465,2.005,0.004166666666666667,True,True,True,False,0.5,0.4,True
2718117,Mali vs. Uganda,niche,Sports,9983.428682,4320,1.0,0.495,27.272222222222222,3.138888888888889,True,True,False,False,0.92,0.025000000000000022,True
3655956,Chelsea FC vs. Brighton & Hove Albion FC: O/U 0.5,niche,Sports,9985.331229,4315,0.9988425925925926,0.95,71.99416666666667,16.260277777777777,False,True,False,False,0.95,0.020000000000000018,True
805634,FC Groningen vs. FC Volendam: O/U 3.5,niche,Sports,9990.512946,4319,0.9997685185185186,0.605,2.2177777777777776,2.2177777777777776,True,False,True,False,0.5,0.43999999999999995,True
1237864,Counter-Strike: Acend vs Bebop (BO3) - CCT Europe Series #14 Play-In Group B,niche,Sports,9999.995006,2680,0.6203703703703703,0.515,4.772222222222222,4.772222222222222,False,False,True,False,0.215,0.19500000000000006,True
1871369,Will Derby County FC vs. Sheffield United FC end in a draw?,niche,Sports,9997.776718,4279,0.9905092592592593,0.77,4.262222222222222,4.2091666666666665,False,False,True,False,0.555,0.17500000000000004,True
679975,Will Bristol City FC vs. Leicester City FC end in a draw?,niche,Sports,9986.837951,4320,1.0,0.28,3.2022222222222223,3.1855555555555557,False,False,False,False,0.11,0.44000000000000006,True
2907181,Zhejiang Zhiye FC vs. Dalian Yingbo FC: O/U 4.5,niche,Sports,9993.288514999998,4316,0.9990740740740741,0.255,2.493888888888889,2.493888888888889,False,False,True,False,0.08,0.27,True
1981810,Counter-Strike: Lavked vs Phantom - Map 2 Winner,niche,Sports,9995.705991,1221,0.2826388888888889,0.5,2.549722222222222,2.549722222222222,True,True,True,False,0.33,0.22999999999999998,True
3769299,"Will Coinbase Global, Inc. (COIN) hit (HIGH) $197.50 Week of August 24 2026?",niche,Sports,9999.302967,4316,0.9990740740740741,0.58,6.814444444444445,0.3852777777777778,True,True,False,False,0.925,0.06499999999999995,True
3752776,Tamil Nadu Premier League: IDream Tiruppur Tamizhans vs SKM Salem Spartans,niche,Sports,9993.189959,2450,0.5671296296296297,0.5,3.0994444444444444,3.0838888888888887,False,False,True,False,0.09,0.17499999999999993,True
